id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,price_period,title
+LtcZRs+F5vOAC/SSp3/Ag==,Propiedad,2019-08-17,2019-10-08,2019-08-17,-34.533386,-58.535864000000004,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Carapachay,,,3.0,2.0,1.0,100.0,68.0,134000.0,,Venta PH 3 amb Patio CARAPACHAY APTO CREDITO
+LuQZo0J16gpnpm3U1DR+g==,Propiedad,2019-11-08,9999-12-31,2019-11-08,-34.6413669,-58.491206000000005,Argentina,Capital Federal,Villa Luro,,,,3.0,,1.0,77.0,50.0,75000.0,Mensual,Zelada 4600 PH Villa Luro 3 amb patio terraza. A refaccionar
+LyAXC0kTd23+TA2jNX3ag==,Propiedad,2020-02-14,9999-12-31,2020-02-14,-34.4644768,-58.5765543,Argentina,Bs.As. G.B.A. Zona Norte,San Fernando,Virreyes,,,3.0,2.0,1.0,70.0,65.0,72000.0,Mensual,PH - Virr.-Oeste
+Lyfmsz/EnQ4+/ponO57Lw==,Propiedad,2020-04-13,2020-04-16,2020-04-13,-34.6011,-58.444796,Argentina,Capital Federal,Villa Crespo,,,,5.0,4.0,2.0,164.0,164.0,149000.0,,Depto.tipo casa de 5 ambientes en Venta en Villa crespo
+M1VqsxV1Vh68pcMJ1s3zQ==,Propiedad,2020-04-01,9999-12-31,2020-04-01,-34.621865,-58.499179000000005,Argentina,Capital Federal,Monte Castro,,,,3.0,2.0,2.0,65.0,65.0,199000.0,,VENTA DEPARTAMENTO 3 AMBIENTES EN DUPLEX  MONTE CASTRO CON PATIO  PARRILLA
+MDVUuwYoecok+ZoBzoapA==,Propiedad,2020-04-15,9999-12-31,2020-04-15,-38.0119016,-57.5500601,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,Chauvín,,,2.0,1.0,1.0,,,39000.0,,"Ph en Venta en Chauvín, Mar del plata U$S 39000"
+MMnknOuDYIF+tof5urIvg==,Propiedad,2019-11-28,9999-12-31,2019-11-28,-34.665804936,-58.6677374111,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,,,,2.0,,1.0,60.0,60.0,90000.0,Mensual,PH - Ituzaingó
+MRxj69izXFTWOgRyyM8wA==,Propiedad,2020-02-05,9999-12-31,2020-02-05,,,Argentina,Capital Federal,,,,,5.0,4.0,3.0,,,400000.0,,VENTA CASA 5 amb.
+MnpvCl+Qm4GTtgHZiT+7w==,Propiedad,2020-03-01,2020-03-03,2020-03-01,-34.448942100000004,-58.66518000000001,Argentina,Bs.As. G.B.A. Zona Norte,Tigre,,,,,1.0,1.0,45.0,40.0,52000.0,,"VENTA DE PH EN GRAL. PACHECO, TIGRE"
+N/MZ+k7FzIQV5Jkbx8Zcg==,Propiedad,2020-02-19,9999-12-31,2020-02-19,-38.0774720567,-57.549868118,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,2.0,1.0,1.0,47.0,38.0,48000.0,,"Departamento 2 amb. Tipo PH a la calle, Zona P. Mogotes"
+NFjp5eLJkR7rlwfOlamWA==,Propiedad,2019-12-14,2019-12-23,2019-12-14,-34.6466995,-58.3728312,Argentina,Capital Federal,Barracas,,,,3.0,2.0,1.0,55.0,55.0,95000.0,,California 1700 Barracas PH 3amb U$95.000 Apto Cred y Prof
+NS5Ci/1ly5t1pZM+YqIGg==,Propiedad,2020-04-06,9999-12-31,2020-04-06,-34.4984278,-58.49241510000001,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,La Lucila,,,4.0,3.0,2.0,,,360000.0,,EXCELENTE CASA EN VENTA DE 4 AMBIENTES EN LA LUCILA
+Ng8c/mLFmd1192D2lfdKg==,Propiedad,2020-02-27,2020-04-23,2020-02-27,-34.6218168,-58.50625649999999,Argentina,Capital Federal,Floresta,,,,3.0,2.0,1.0,162.0,64.0,148000.0,Mensual,VENTA  PH 3 AMB SIN EXP CON PATIO Y TERRAZA EN MONTE CASTRO
+Ni5yntT5CBPypIV4kFVTw==,Propiedad,2019-07-15,9999-12-31,2019-07-15,-34.5386149,-58.52739739999999,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Munro,,,3.0,,1.0,98.0,90.0,168000.0,Mensual,PH - Munro
+NoJODd0Kz3eX//GKjvIPw==,Propiedad,2019-04-16,9999-12-31,2019-04-16,-34.943342200000004,-57.9786415,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,,,,3.0,,1.0,70.0,70.0,123000.0,Mensual,PH - La Plata
+OAYPM5CF5R6VwLtpEwBRQ==,Propiedad,2019-12-02,2020-01-01,2019-12-02,-34.625265,-58.422869999999996,Argentina,Capital Federal,Boedo,,,,3.0,2.0,2.0,142.0,95.0,195000.0,,VENTA INCREIBLE PH 3 AMB CON GARAGE Y PATIO
+OE74yc5Be2rR6claITW3w==,Propiedad,2019-08-23,9999-12-31,2019-08-23,-34.620881,-58.4857843,Argentina,Capital Federal,Villa Santa Rita,,,,2.0,,2.0,70.0,57.0,139500.0,Mensual,Venta PH 2 Ambientes c/Patio &amp; Habitación en Altos
+OGit5esjIrkIWPwJTOfxw==,Propiedad,2019-12-25,2020-01-21,2019-12-25,-32.938824,-60.647077,Argentina,Santa Fe,Rosario,,,,2.0,1.0,1.0,42.0,48.0,40000.0,,Departamento pasillo 1 dormitorio RECICLAR
+PQCLSQSyNlGCK7bUyOwYg==,Propiedad,2019-05-10,2019-11-11,2019-05-10,-34.5525422452,-58.495850878599995,Argentina,Capital Federal,Saavedra,,,,,,,100.0,70.0,185000.0,Mensual,PH EN VENTA
+PYIMCEM6rQA4a4L7Jsi/w==,Propiedad,2020-01-21,2020-01-29,2020-01-21,-34.532768,-58.715029,Argentina,Bs.As. G.B.A. Zona Norte,San Miguel,San Miguel,,,3.0,2.0,1.0,117.0,83.0,90000.0,,VENTA PH 3 AMBIENTES APTO CRÉDITO SAN MIGUEL
+Q/opzmyuEIkxJ9eoxOJBQ==,Propiedad,2019-08-19,9999-12-31,2019-08-19,-34.5515929513,-58.460703258100004,Argentina,Capital Federal,Nuñez,,,,,3.0,2.0,131.0,,260000.0,Mensual,Ibera y Arcos - Nuñez // VENTA: PH de 5 amb. con terracita propia ¡¡¡SIN EXPENSAS
+QQin+cszuYzNSCFcpZ4iA==,Propiedad,2020-04-02,9999-12-31,2020-04-02,-34.592714,-58.452994999999994,Argentina,Capital Federal,Chacarita,,,,3.0,2.0,1.0,110.0,60.0,135000.0,,Venta Ph 3 amb/Terraza /Sin Expensas Chacarita
+QnQ2piEuWpt/YIPX9ZQtA==,Propiedad,2020-01-30,9999-12-31,2020-01-30,-41.09923,-71.4481496,Argentina,Río Negro,San Carlos de Bariloche,San Carlos de Bariloche,,,6.0,3.0,3.0,142.0,136.0,235000.0,Mensual,Hermoso Complejo Duplex y Cabaña - Barrio Parque Playa Serena
+R6NVW/Bmo6XL10do9t1zw==,Propiedad,2019-10-12,2019-10-22,2019-10-12,-34.6195575,-58.4075762,Argentina,Capital Federal,Boedo,,,,5.0,4.0,2.0,130.0,130.0,350000.0,,Depto.tipo casa de 5 ambientes en Venta en Boedo
+RGOa2a6iGlbS5Nxvq6+PA==,Propiedad,2020-02-25,9999-12-31,2020-02-25,-31.463288899999995,-64.26430690000001,Argentina,Córdoba,Córdoba,,,,3.0,,3.0,,180.0,195000.0,,Venta DUPLEX B° Chacras del Norte
+Rn0BDe0zOu0mwAbKElO+Q==,Propiedad,2019-11-06,9999-12-31,2019-11-06,-34.483537299999995,-58.50444350000001,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,Martínez,,,4.0,,2.0,141.0,130.0,420000.0,Mensual,PH - Mart.-Santa Fe/Fleming
+SvUxDPjAf87c345PH2WiQ==,Propiedad,2020-03-01,9999-12-31,2020-03-01,-34.784483,-58.412031999999996,Argentina,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,Temperley,,,3.0,2.0,1.0,189.0,96.0,160000.0,,PH en Temperley - Lomas de Zamora
+T1BuaA0psxwroHVJZIdVQ==,Propiedad,2019-12-17,9999-12-31,2019-12-17,-32.9660276782,-68.8458451228,Argentina,Capital Federal,,,,,,4.0,2.0,,,135000.0,,Casa en Venta a metros de J. J. Paso
+TC9Myyvhbmnr76AVLKlUw==,Propiedad,2019-05-03,9999-12-31,2019-05-03,,,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Ramos Mejía,,,3.0,,1.0,100.0,80.0,151000.0,,PH en Venta Ramos Mejia / La Matanza (A007 2043)
+THlKntOfRIjwI7FunzWRw==,Propiedad,2020-02-09,2020-03-25,2020-02-09,-34.577009999999994,-58.478545,Argentina,Capital Federal,Villa Urquiza,,,,3.0,2.0,1.0,116.0,85.0,250000.0,,VENTA PH EN VILLA URQUIZA SUPER LUMINOSO
+TUx1YGNJp4aMjNL+RH4qw==,Propiedad,2019-10-19,2019-10-31,2019-10-19,,,Uruguay,Maldonado,,,,,3.0,,2.0,55.0,55.0,95000.0,Mensual,PH - Maldonado
+TuIXB5pbWznpUhPBPLzqg==,Propiedad,2020-01-11,2020-01-24,2020-01-11,-34.5936501,-58.4073547,Argentina,Capital Federal,Recoleta,,,,3.0,2.0,1.0,78.0,62.0,149000.0,,Excelente inmueble  bien ubicado  con 2 dormitorios y patio 
+Tz2OjliUQIbwpcFaL9oSA==,Propiedad,2020-03-23,9999-12-31,2020-03-23,-34.6536068,-58.7603233,Argentina,Bs.As. G.B.A. Zona Oeste,Moreno,Paso del Rey,,,3.0,2.0,,,,45000.0,,Venta| Casa| Varvello 500 esq Avellaneda| Paso del rey.
+U1lFOEez9HnpTfYkrbf7g==,Propiedad,2019-05-02,9999-12-31,2019-05-02,-34.5911782,-58.508009799999996,Argentina,Capital Federal,Villa Devoto,,,,,,,,,170000.0,Mensual,Venta  PH. 3 Ambientes. Con Cochera Gabriela Mistral 3400  U$S 170000  Villa Devoto Capital Federal
+U4TUyTCzks9tCCi9VL+Mw==,Propiedad,2020-03-20,9999-12-31,2020-03-20,-34.620477,-58.424456000000006,Argentina,Capital Federal,Boedo,,,,4.0,3.0,1.0,95.0,80.0,186000.0,,Venta PH al frente 3 habitaciones patio y terraza
+U7F/ChWi3IJKIW5VZV9Yg==,Propiedad,2019-10-24,9999-12-31,2019-10-24,-34.710635484899996,-58.2960897604,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,4.0,3.0,1.0,121.0,108.0,75000.0,,"PH EN VENTA BERNAL 4 AMBIENTES Y PÁTIO,BUEN ESTADO"
+UAiwscXrNZ0eMHsJo6m4w==,Propiedad,2020-02-04,2020-02-07,2020-02-04,-34.505596000000004,-58.503482999999996,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Olivos,,,2.0,1.0,1.0,134.0,72.0,189000.0,,PH Venta Olivos 2 Ambientes Cochera Muy Luminoso
+URRsYTaH4kiiDWskKgkRA==,Propiedad,2020-04-06,9999-12-31,2020-04-06,-37.8576441038,-58.2542567704,Argentina,Buenos Aires Interior,Balcarce,,,,6.0,3.0,3.0,,,350000.0,,Amplio Chalet sobre calle 32
+UYOKJe/u+1Q3ffU2Xko1A==,Propiedad,2020-01-30,2020-02-03,2020-01-30,-34.596359,-58.484874,Argentina,Capital Federal,Agronomía,,,,4.0,3.0,1.0,120.0,48.0,220000.0,,PH tipo casa. Venta. 4 amb. Sin exp. Agronomía
+UfKA7ertTxQiPmkINbwaw==,Propiedad,2019-10-23,2019-11-08,2019-10-23,-34.6152426,-58.40622,Argentina,Capital Federal,Almagro,,,,5.0,4.0,2.0,400.0,198.0,320000.0,,Depto.tipo casa de 5 ambientes en Venta en Almagro
+UzeNQjN0fnvuNIKx3hX1A==,Propiedad,2020-02-15,9999-12-31,2020-02-15,-34.605703000000005,-58.46748,Argentina,Capital Federal,Villa General Mitre,,,,1.0,,,55.0,55.0,65000.0,,VENTA FABRICA/TALLER DE COSTURA EN VILLA MITRE
+V/m+xxl/UA9oovYSvXdfA==,Propiedad,2019-07-05,9999-12-31,2019-07-05,-34.5329498,-58.49090579999999,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Florida,,,4.0,,2.0,103.0,103.0,205000.0,Mensual,PH - Florida Mitre/Este
+VCnX23iBGZW4kMwc+WnLw==,Propiedad,2019-07-17,9999-12-31,2019-07-17,-34.5900684,-58.4986219,Argentina,Capital Federal,Villa Pueyrredón,,,,8.0,,4.0,307.0,193.0,405000.0,Mensual,Ideal Inversión - Villa Pueyrredon
+VGR1kccOgypwPQv0m/oVA==,Propiedad,2019-12-07,2019-12-22,2019-12-07,-34.6056829,-58.408354,Argentina,Capital Federal,Abasto,,,,6.0,5.0,2.0,116.0,116.0,208000.0,,Depto.tipo casa de 6 ambientes en Venta en Abasto
+VXkzqAAnqYy9w3pQvvZRA==,Propiedad,2020-04-06,9999-12-31,2020-04-06,-34.453592743200005,-58.551883641,Argentina,Bs.As. G.B.A. Zona Norte,San Fernando,,,,3.0,2.0,1.0,,,75000.0,,Casa PH en Venta en Virreyes
+VcOTU8lyTFgyLquJV3sbA==,Propiedad,2020-02-25,9999-12-31,2020-02-25,-31.399798999999998,-64.1851711,Argentina,Córdoba,Córdoba,Alta Córdoba,,,2.0,,2.0,,70.0,125000.0,,EXCELENTE DUPLEX Campillo al 500 | VENTA | COFICO
+WieKL5ZQOznby1xYrNhPQ==,Propiedad,2020-03-21,9999-12-31,2020-03-21,-32.900473999999996,-60.6933346,Argentina,Santa Fe,Rosario,,,,4.0,3.0,3.0,,,220000.0,,ALBERDI IMPORTANTE CASA EN VENTA IMPECABLE BLAS PARERA 900
+Wnw1lglZfWz7OAXo9QgpA==,Propiedad,2019-12-29,2020-01-14,2019-12-29,-34.602114799999995,-58.4059799,Argentina,Capital Federal,Once,,,,8.0,7.0,1.0,180.0,180.0,299000.0,,Depto.tipo casa de 8 ambientes en Venta en Once
+WuY/yKxunGC8yXc87/X4w==,Propiedad,2019-06-01,2019-10-21,2019-06-01,-32.937259000000005,-60.685671,Argentina,Santa Fe,Rosario,,,,4.0,2.0,1.0,80.0,80.0,80000.0,,VENTA CASA DE PASILLO
+X5cciwoxzrdfAKfN0yEXg==,Propiedad,2019-09-13,9999-12-31,2019-09-13,-38.0322531,-57.5643425,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,5.0,4.0,1.0,112.0,80.0,75000.0,,PH ZONA BARRIO LAS AVENIDAS
+XIAuVy6Zt+k5a2cKBn+uQ==,Propiedad,2019-10-10,2019-11-14,2019-10-10,-34.634402,-58.411505000000005,Argentina,Capital Federal,Boedo,,,,8.0,5.0,1.0,361.0,180.0,209000.0,,PH BOEDO 361 metros oportunidad a refaccionar
+XoHG+XzbD0T/CFBZGxqrQ==,Propiedad,2019-06-25,2020-01-18,2019-06-25,-34.907903399999995,-56.1887833,Uruguay,Montevideo,,,,,,,1.0,105.0,105.0,69000.0,Mensual,LOCAL EN VENTA
+Y4MG+uR03TQfIpTtTWBfg==,Propiedad,2019-05-29,2019-11-11,2019-05-29,,,Argentina,Capital Federal,Palermo,Palermo Soho,,,3.0,2.0,2.0,,,359000.0,Mensual,PH EN VENTA
+Y54bvyt0PfeEB50vMN7mQ==,Propiedad,2020-02-19,2020-06-02,2020-02-19,,,Argentina,Córdoba,Unquillo,,,,10.0,3.0,2.0,,,270000.0,,VENDO CASA EN UNQUILLO. CORDOBA.
+Y74+edNeieZK935DlnA9Q==,Propiedad,2019-09-20,2020-02-19,2019-09-20,-34.6391447,-58.4264546,Argentina,Capital Federal,Parque Chacabuco,,,,3.0,,1.0,131.0,80.0,140000.0,Mensual,Venta PH 3 ambientes Parque Chacabuco A Rreciclar
+YA4ENgcSFEx17BOtJJK9Q==,Propiedad,2019-07-29,9999-12-31,2019-07-29,-38.002727,-57.547238,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,2.0,,,45.0,43.0,72000.0,Mensual,Ph venta
+YEp4YkUKTvKovBW8zvUUA==,Propiedad,2020-02-25,9999-12-31,2020-02-25,-31.3345453,-64.2766291,Argentina,Córdoba,Córdoba,,,,2.0,,2.0,,88.0,90000.0,,DUPLEX EN VENTA EN BARRIO VILLA QUISQUIZACATE | HOUSING SANTINO II
+YFVQRUM+0vn6ShY2XvYoQ==,Propiedad,2020-03-21,9999-12-31,2020-03-21,-34.662558000000004,-58.6971698,Argentina,Bs.As. G.B.A. Zona Oeste,Merlo,San Antonio De Padua,,,2.0,1.0,,,,78000.0,,DEPARTAMENTO COMPLEJO PERFECTO ESTADO 
+YYKMZlkphqXVRYWpSdy4w==,Propiedad,2020-02-25,9999-12-31,2020-02-25,-31.4526900425,-64.24087532,Argentina,Córdoba,Córdoba,,,,2.0,,2.0,,98.0,180000.0,,DUPLEX- MIRADORES DE MANANTIALES II- A ESTRENAR
+YaCOa28YIpD+nhh/3B8sw==,Propiedad,2019-09-03,2019-10-03,2019-09-03,-34.5498086,-58.548070900000006,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,,,3.0,,1.0,223.0,65.0,85000.0,Mensual,PH - Villa Ballester - P/H Villa Ballester!
+Yj9r65WKor9534rmsgkRw==,Propiedad,2019-05-21,9999-12-31,2019-05-21,-34.8591268,-56.2063312,Uruguay,Montevideo,,,,,,,1.0,64.0,57.0,118839.0,Mensual,PH EN VENTA
+Z1R2xnTON2UgQbKQqA5qA==,Propiedad,2019-05-21,2019-10-07,2019-05-21,,,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,Martínez,,,,2.0,1.0,87.0,67.0,178000.0,,"PH 87m² con Plantas en TRES SARGENTOS 1400, San Isidro, Martínez, por U$S 178.000"
+Z26SFOTFORoQ5XwH3oReg==,Propiedad,2019-11-04,2019-11-28,2019-11-04,-36.5677619,-56.6900829,Argentina,Buenos Aires Costa Atlántica,Mar del Tuyú,,,,3.0,,1.0,,50.0,50000.0,Mensual,PH - Mar Del Tuyu
+Z5cRRCVgJmRfUIPc/i/1g==,Propiedad,2020-04-05,9999-12-31,2020-04-05,-34.7339085306,-58.2644108272,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,3.0,2.0,1.0,,,115000.0,,Casa PH en Venta en Quilmes Oeste
+Z6SN3Usq8nGz5sRJvusvQ==,Propiedad,2020-04-10,2020-04-21,2020-04-10,-34.732561410100004,-58.2330653203,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,2.0,1.0,1.0,,,55000.0,,Casa PH en Venta Cond en Quilmes Sur
+ZGnT5AHnIxvmUNxQ0uI5g==,Propiedad,2019-12-17,9999-12-31,2019-12-17,,,Argentina,Capital Federal,,,,,4.0,3.0,1.0,,,95000.0,,OPORTUNIDAD!!! BOSQUE PERALTA RAMOS
+ZnC5wYsa5pPLkKCRTzK4A==,Propiedad,2019-10-26,2019-11-09,2019-10-26,-34.6115901,-58.4116681,Argentina,Capital Federal,Once,,,,7.0,6.0,2.0,190.0,190.0,260000.0,,Depto.tipo casa de 7 ambientes en Venta en Once
+aLaXCPm+vfXxX7bVFoqbg==,Propiedad,2020-04-03,9999-12-31,2020-04-03,-34.7040337851,-58.32369948149999,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,,,,3.0,2.0,1.0,,,78000.0,,Departamento Tipo Casa en Venta Cond en Wilde Oeste
+aU+BfAxVk9daZiU3vJGaQ==,Propiedad,2019-09-22,2019-10-08,2019-09-22,-34.648009,-58.67181,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,Ituzaingó,,,3.0,2.0,1.0,142.0,65.0,100000.0,,Venta de duplex/PH 3 amb coch jardin Ituzaingo
+ag+6Na214e+mxwPUm9SPg==,Propiedad,2020-03-29,2020-04-03,2020-03-29,-34.5960179509,-58.411682586400005,Argentina,Capital Federal,Palermo,,,,3.0,2.0,1.0,83.0,83.0,255000.0,,Depto.tipo casa de 3 ambientes en Venta en Palermo
+apASxogPWwS9r9Q931b6Q==,Propiedad,2020-03-18,2020-04-03,2020-03-18,-34.6214898,-58.4751679,Argentina,Capital Federal,Flores,,,,2.0,1.0,1.0,60.0,39.0,124999.0,,PH + UBICACIÓN ESTRATÉGICA + 2 AMB + TERRAZA PROPIA LIBRE + POSIBILIDAD DE AMPLIACIÓN + AL FRENTE   
+auu+4h1rbjwkS8Dy+zVUQ==,Propiedad,2020-03-31,2020-04-03,2020-03-31,-34.6121606,-58.4637959,Argentina,Capital Federal,Villa General Mitre,,,,4.0,3.0,4.0,200.0,150.0,230000.0,,Galicia 1900 Villa Gral Mitre Triplex 4amb 2coch patio y tza ppia U$230.000
+ayTv1PqPCMNmeWczIWSYg==,Propiedad,2019-11-16,2019-12-23,2019-11-16,,,Argentina,Capital Federal,San Telmo,,,,1.0,,1.0,16.0,16.0,83000.0,,HUMBERTO PRIMO 500 / SAN TELMO / VENTA PH 1 AMBIENTE
+b3d1dYKKX4hZm5AwdIydw==,Propiedad,2020-04-02,9999-12-31,2020-04-02,-34.6997386416,-58.3974778555,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,,,,4.0,3.0,1.0,,,140000.0,,Departamento Tipo Casa en Venta Cond en Lanus Oeste
+bF2Arll4zi2+TYzqJP3Fw==,Propiedad,2020-03-12,9999-12-31,2020-03-12,-31.390078499999998,-64.1727473,Argentina,Córdoba,Córdoba,,,,8.0,3.0,2.0,,,60000.0,,SE VENDE CASA EN GENERAL BUSTOS
+bGdIktPw0gAE5ABIe3tNg==,Propiedad,2019-08-22,2020-02-27,2019-08-22,-38.957246600000005,-68.046773,Argentina,Neuquén,,,,,2.0,,1.0,,48.0,92862.0,Mensual,1 DORMITORIO | Mitre al 800
+bh+bt514rdQnmubJe7bMw==,Propiedad,2020-02-05,9999-12-31,2020-02-05,,,Argentina,Capital Federal,,,,,1.0,1.0,1.0,,35.0,74000.0,Mensual,MONO AMBIENTE EN VILLA MAIPU
+c/BlYXwbznkndR6zaEc7w==,Propiedad,2019-12-05,9999-12-31,2019-12-05,-34.779367,-58.38701410000001,Argentina,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,Temperley,,,1.0,,1.0,139.0,139.0,75000.0,Mensual,"Departamento ""a terminar"" - Temperley Este"
+c5M7w/79An4AS5gG9XcsA==,Propiedad,2019-11-06,2019-11-21,2019-11-06,-34.6008577036,-58.438250419300005,Argentina,Capital Federal,Villa Crespo,,,,4.0,3.0,3.0,118.0,118.0,268000.0,,Depto.tipo casa de 4 ambientes en Venta en Villa crespo
+cItYANlzWC2AD7PqUXciA==,Propiedad,2020-02-15,2020-03-14,2020-02-15,-34.343383,-58.79101800000001,Argentina,Bs.As. G.B.A. Zona Norte,Escobar,Belén de Escobar,,,3.0,2.0,2.0,197.0,167.0,150000.0,,Vivienda Céntrica  con local .
+cN9RkJuwHu44qvybYCFyQ==,Propiedad,2019-09-21,2019-10-12,2019-09-21,-34.5975686344,-58.4254010459,Argentina,Capital Federal,Villa Crespo,,,,4.0,3.0,2.0,95.0,95.0,262000.0,,Depto.tipo casa de 4 ambientes en Venta en Villa crespo
+cPZ663TTfBd5/kOAOoLAQ==,Propiedad,2020-04-16,2020-04-17,2020-04-16,-38.0341488,-57.546210200000004,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,4.0,3.0,,,,160000.0,,San Carlos. Casa salida a dos calles.
+cYcybHPlIlAqrIMyn1B3g==,Propiedad,2020-02-19,9999-12-31,2020-02-19,-35.1641925098,-58.2355527368,Argentina,Buenos Aires Interior,Brandsen,Coronel Brandsen,,,,3.0,2.0,,,225000.0,,Casa Céntrica en Brandsen
+caDAEJkZdEydgw1NciUXg==,Propiedad,2019-12-12,9999-12-31,2019-12-12,-32.9633872,-60.6396544,Argentina,Santa Fe,Rosario,,,,2.0,1.0,1.0,40.0,40.0,70000.0,,"Modernos departamentos de pasillo a estrenar, barrio Abasto"
+ckEDzIq/bniFVwyNAvNmA==,Propiedad,2019-12-01,2019-12-01,2019-12-01,-34.458877,-58.530177,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,Beccar,,,8.0,4.0,3.0,343.0,479.0,379000.0,Mensual,"PH, LOCAL Y 2 DEPARTAMENTOS VENTA BECCAR RETASADO!"
+cuHPKpUEW3Nz/VoEaQLcQ==,Propiedad,2019-12-28,2020-01-13,2019-12-28,-34.6210749308,-58.4811557051,Argentina,Capital Federal,Villa del Parque,,,,5.0,4.0,3.0,100.0,100.0,288000.0,,Depto.tipo casa de 5 ambientes en Venta en Villa del parque
+d4j27lPJc6ghK8JMem/AA==,Propiedad,2019-10-19,2019-10-23,2019-10-19,-34.542680700000005,-58.500848899999994,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Florida,,,3.0,,1.0,60.0,60.0,118000.0,Mensual,VENTA PH 3 AMBIENTES EN FLORIDA OESTE
+d50zYRIGJDDrmeQ/ClOQA==,Propiedad,2020-02-19,9999-12-31,2020-02-19,,,Argentina,Santa Fe,Rosario,,,,,3.0,,,,110000.0,,CASA 3 DORMITORIOS - PATIO GRANDE
+dEAKUTiypbRKMl1ySkBjQ==,Propiedad,2019-07-05,9999-12-31,2019-07-05,-34.5884646379,-58.485428059700006,Argentina,Capital Federal,Villa Urquiza,,,,,4.0,3.0,107.0,75.0,250000.0,,"PH 107m² con Plantas en DE LOS CONSTITUYENTES, Av 3600, Capital Federal, Villa Urquiza, por U$S 250.000"
+dGt2FMaF9FkWCOk79WSSQ==,Propiedad,2019-12-26,2020-01-21,2019-12-26,-34.679964,-58.578393000000005,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,San Justo,,,3.0,2.0,1.0,59.0,59.0,59900.0,,VENTA PH 3 AMBIENTES CON PATIO
+dQpaPkrf0Ol15ke+g+u9w==,Propiedad,2019-04-12,9999-12-31,2019-04-12,-38.0158919,-57.5490036,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,,1.0,63.0,63.0,65000.0,Mensual,PH - Mar Del Plata
+dm5v0E1F7ggpcT2yLUkhA==,Propiedad,2020-02-05,9999-12-31,2020-02-05,,,Argentina,Capital Federal,,,,,1.0,,1.0,,,49000.0,,PH DE 1 AMBIENTE NUEVO A LA CALLE
+dqU+oT4jdVryQjXkX2bKw==,Propiedad,2019-08-07,9999-12-31,2019-08-07,-34.6738169,-58.678036999999996,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,,,,1.0,,1.0,30.0,30.0,55000.0,Mensual,PH - Ituzaingó
+e09vX2SiPESeoNGPvQm9g==,Propiedad,2020-02-06,9999-12-31,2020-02-06,,,Argentina,Capital Federal,,,,,3.0,2.0,2.0,,,89900.0,,OPORTUNIDAD! CHALET A NUEVO 3 AMBIENTES TOTALMENTE RECICLADA CON ENTRADA DE AUTO GARAGE QUINCHO PARRILLA JARDI
+eHl2hlDzE75TIlJYJTnmw==,Propiedad,2020-04-10,9999-12-31,2020-04-10,-34.7049289243,-58.402676582299996,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,,,,2.0,1.0,1.0,,,78500.0,,Departamento Tipo Casa en Venta en Lanus Oeste
+eQpezSMFvqlqsbtDdRPkw==,Propiedad,2020-01-06,9999-12-31,2020-01-06,-31.4046217,-64.48724229999999,Argentina,Capital Federal,,,,,4.0,3.0,3.0,,,290000.0,,VENTA CASA 3 DORMITORIOS SANTA RITA VILLA CARLOS PAZ.
+eh6xa5eWbsM+ZQZnTtXOw==,Propiedad,2020-03-13,9999-12-31,2020-03-13,-34.616426000000004,-58.41434,Argentina,Capital Federal,Almagro,,,,3.0,2.0,1.0,118.0,111.0,219500.0,,VENTA PH  3 ambientes ALMAGRO
